Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.66614,0.57497,0.10836,0.78762,0.71421,0.07576,0.06896,0.0013,0.01568,0.675
3,44,mse,MSE,1.0,0.0,50,0.97244,0.66413,0.13606,3.04081,1.25814,0.2648,0.1201,0.00426,0.01666,0.65
3,44,mse,MSE,1.0,0.0,100,1.15795,0.72534,0.20404,0.90885,0.74544,0.05098,0.06455,0.0037,0.01624,0.6
3,44,mse,MSE,1.0,0.0,300,0.65123,0.57189,0.13531,0.79901,0.7219,0.05961,0.0842,0.00184,0.01629,0.55
3,44,mse,MSE,1.0,0.0,500,0.66303,0.57389,0.10794,0.78837,0.71434,0.08005,0.06967,0.00127,0.01616,0.6
4,45,hsic,HSIC,0.0,1.0,50,2.04757,0.89366,0.27966,3.71387,1.33401,0.25903,0.14643,0.0052,0.02433,0.65
4,45,hsic,HSIC,0.0,1.0,100,1.9175,0.91654,0.25514,4.15589,1.35732,0.24136,0.14838,0.00544,0.01739,0.675
4,45,hsic,HSIC,0.0,1.0,300,1.49727,0.93176,0.06103,4.01007,1.25458,0.08029,0.07319,0.00383,0.02134,0.75
4,45,hsic,HSIC,0.0,1.0,500,1.04287,0.82566,0.05853,4.09046,1.32015,0.05625,0.05476,0.00455,0.01468,0.6
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,1.34593,0.81415,0.22497,0.90478,0.78743,0.05064,0.07145,0.00331,0.0188,0.575
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,1.14478,0.69832,0.20173,0.9057,0.79682,0.11402,0.07685,0.00163,0.02004,0.55
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.22176,0.74336,0.2049,1.00163,0.8407,0.13044,0.07297,0.00202,0.02035,0.675
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.99501,0.67702,0.22991,2.11083,1.12841,0.2755,0.08062,0.00384,0.02734,0.65
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.05993,0.71414,0.26122,2.10317,1.12288,0.27804,0.07467,0.00224,0.02654,0.575
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.85374,0.67569,0.18598,2.11295,1.12292,0.27887,0.07296,0.00378,0.02898,0.575
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.86548,0.68094,0.18646,2.00042,1.11755,0.28531,0.07144,0.00387,0.03032,0.6
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.84232,0.67413,0.15803,2.32182,1.14736,0.2812,0.06774,0.00366,0.0294,0.6
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.77438,0.6512,0.14623,2.12907,1.10817,0.25977,0.06646,0.00355,0.02779,0.6
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.07934,0.72668,0.20271,3.5081,1.29258,0.23856,0.13497,0.005,0.01571,0.6
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.01608,0.69331,0.18022,1.03726,0.8146,0.04995,0.04546,0.00357,0.01919,0.525
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.97651,0.66854,0.1538,0.98531,0.78465,0.04847,0.04551,0.00302,0.0191,0.525
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.9821,0.66201,0.14761,0.95183,0.79071,0.04788,0.05186,0.00295,0.01895,0.525
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.97647,0.65765,0.14603,0.92806,0.77704,0.0456,0.04997,0.00301,0.01903,0.525
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.9469,0.6491,0.14468,0.9182,0.77376,0.04677,0.05148,0.00296,0.01948,0.525
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.94367,0.6446,0.14463,0.90555,0.77086,0.04717,0.05013,0.00291,0.01945,0.55
