Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.43455,0.50949,0.12785,0.69538,0.68036,0.08226,0.09494,0.00263,0.00907,0.525
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.43647,0.51123,0.12404,0.685,0.67668,0.0805,0.09403,0.0025,0.00916,0.525
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.43574,0.50858,0.12221,0.67102,0.66957,0.078,0.09047,0.00232,0.00943,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.43006,0.49647,0.1228,0.66707,0.6676,0.07667,0.08949,0.00246,0.00922,0.525
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,0.55504,0.61194,0.06656,0.78891,0.72378,0.07349,0.09515,0.00319,0.01042,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,0.45425,0.54851,0.13163,0.67792,0.67595,0.06367,0.09713,0.00225,0.01092,0.525
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,0.44858,0.53476,0.1313,0.71475,0.6797,0.06208,0.09523,0.00231,0.00979,0.625
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.4465,0.52473,0.12927,0.69454,0.67192,0.06515,0.09958,0.0024,0.00955,0.625
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.4428,0.51937,0.12875,0.68721,0.67126,0.0663,0.10189,0.00246,0.00956,0.575
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.44044,0.51439,0.12774,0.68407,0.67148,0.06664,0.10184,0.00251,0.00962,0.625
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.44058,0.51331,0.12782,0.68324,0.673,0.06689,0.10107,0.00259,0.00973,0.625
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.44652,0.50869,0.12383,0.72962,0.69197,0.07671,0.10267,0.00276,0.00947,0.6
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.44082,0.50966,0.12427,0.71896,0.68786,0.07436,0.102,0.00282,0.0098,0.575
2,43,mse,MSE,1.0,0.0,50,0.44788,0.52036,0.13242,0.79019,0.73162,0.12654,0.08016,0.00333,0.01209,0.65
2,43,mse,MSE,1.0,0.0,100,0.47938,0.53961,0.16388,0.72852,0.70432,0.09579,0.09999,0.00337,0.00984,0.6
2,43,mse,MSE,1.0,0.0,300,0.43411,0.51758,0.13295,0.66528,0.66661,0.07618,0.08869,0.00234,0.00908,0.525
2,43,mse,MSE,1.0,0.0,500,0.44106,0.50846,0.12384,0.72452,0.68964,0.07639,0.10292,0.00285,0.00971,0.6
3,44,hsic,HSIC,0.0,1.0,50,0.81767,0.66093,0.17146,0.99536,0.85055,0.02498,0.09477,0.00325,0.01487,0.6
3,44,hsic,HSIC,0.0,1.0,100,0.75136,0.62546,0.17078,0.88561,0.80036,0.02065,0.10933,0.00245,0.01128,0.675
3,44,hsic,HSIC,0.0,1.0,300,0.72021,0.70085,0.02382,1.22795,0.90955,0.2701,0.0357,0.00491,0.02921,0.675
3,44,hsic,HSIC,0.0,1.0,500,0.71566,0.73947,0.05882,13.24399,3.53086,0.03145,0.05393,0.00202,0.0245,0.6
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.46312,0.54115,0.15304,0.75302,0.71494,0.05039,0.09075,0.00275,0.014,0.625
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.46603,0.53227,0.14478,0.64982,0.66578,0.04669,0.09012,0.0025,0.0171,0.575
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.51758,0.58028,0.17039,0.66075,0.67479,0.07913,0.07807,0.00257,0.02135,0.55
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.48854,0.50798,0.11865,0.68285,0.6835,0.07142,0.08029,0.00267,0.02591,0.55
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.4903,0.51228,0.12415,0.67556,0.67964,0.05788,0.08666,0.00259,0.0256,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.4874,0.51091,0.12156,0.66088,0.66988,0.04923,0.09015,0.00245,0.02411,0.525
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.48776,0.50937,0.12163,0.65421,0.66286,0.04544,0.09187,0.00229,0.02313,0.55
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.49658,0.51044,0.11138,0.65211,0.65814,0.04188,0.09183,0.00223,0.02302,0.6
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.51137,0.51379,0.10304,0.65139,0.65801,0.0396,0.09061,0.00221,0.02254,0.6
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.67596,0.5999,0.17027,0.72667,0.72849,0.01288,0.09081,0.00279,0.0085,0.675
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.63089,0.59352,0.17113,0.72097,0.72107,0.0196,0.07163,0.00391,0.00793,0.625
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.62439,0.59346,0.1727,0.69794,0.70662,0.02351,0.07315,0.00346,0.00775,0.55
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.62351,0.59616,0.17505,0.68144,0.69837,0.02589,0.07344,0.00326,0.00803,0.55
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.62313,0.59745,0.17578,0.68054,0.69602,0.02824,0.07924,0.00304,0.00857,0.55
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.62271,0.5986,0.1761,0.69362,0.70283,0.03008,0.07404,0.00354,0.00852,0.55
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.62196,0.59899,0.17628,0.70283,0.70203,0.03947,0.08456,0.00285,0.00891,0.575
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.62145,0.5993,0.1765,0.7092,0.70331,0.04487,0.08879,0.00269,0.00916,0.6
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.62155,0.59961,0.17663,0.7122,0.70296,0.04904,0.0921,0.00266,0.00945,0.625
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.45144,0.54054,0.13732,0.73509,0.7165,0.02792,0.07888,0.00288,0.00775,0.5
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.45226,0.53711,0.13902,0.68337,0.69079,0.03433,0.08634,0.00246,0.00959,0.55
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.46696,0.54162,0.12926,0.67375,0.67194,0.04608,0.09132,0.0024,0.00898,0.575
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.4673,0.54137,0.1252,0.67401,0.67252,0.04945,0.09262,0.00232,0.00944,0.575
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.4714,0.54484,0.12297,0.67477,0.67099,0.04854,0.09355,0.00228,0.00981,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.46351,0.54055,0.12252,0.67533,0.6704,0.04809,0.09417,0.00227,0.00991,0.575
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.46282,0.53865,0.12145,0.67935,0.67342,0.05027,0.09416,0.00225,0.01022,0.525
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.45777,0.53496,0.1211,0.67976,0.67118,0.0486,0.09463,0.00224,0.01037,0.525
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.45572,0.53372,0.12152,0.66976,0.66492,0.05095,0.09756,0.00206,0.01168,0.575
