Dataset,Experiment,Seed,Loss,Conf,Alpha,Beta,N,Do,RF Acc,MMD,MAE x3
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.6,0.03249,0.36923
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.725,0.13069,0.63812
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.725,0.10975,0.62355
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.7,0.16394,0.70851
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.675,0.03584,0.28009
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.55,0.01611,0.31393
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.775,0.16869,0.75706
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.55,0.02033,0.29645
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.55,0.0384,0.31684
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.6,0.06676,0.40678
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.65,0.03073,0.34227
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.75,0.13916,0.65446
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.675,0.15056,0.80962
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.725,0.1739,0.7042
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.675,0.1106,0.64299
fork-non-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.65,0.03002,0.40117
fork-non-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.75,0.17398,0.75806
fork-non-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.7,0.17421,0.75602
fork-non-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.875,0.14733,0.55749
fork-non-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.75,0.104,0.52361
fork-non-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.65,0.03372,0.41276
fork-non-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.775,0.15792,0.67695
fork-non-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.575,0.05376,0.37112
fork-non-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.775,0.17099,0.70321
fork-non-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.7,0.06574,0.48984
simpson-non-linear,1,42,mse,MSE,1.0,0.0,50,x2=0.0,0.7,0.05415,1.03481
simpson-non-linear,2,43,mse,MSE,1.0,0.0,50,x2=0.0,0.7,0.04328,0.71609
simpson-non-linear,3,44,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.0563,1.12818
simpson-non-linear,4,45,mse,MSE,1.0,0.0,50,x2=0.0,0.725,0.03517,0.70215
simpson-non-linear,5,46,mse,MSE,1.0,0.0,50,x2=0.0,0.625,0.04678,1.10745
simpson-non-linear,6,47,mse,MSE,1.0,0.0,50,x2=0.0,0.625,0.02067,1.02152
simpson-non-linear,7,48,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.04277,0.98831
simpson-non-linear,8,49,mse,MSE,1.0,0.0,50,x2=0.0,0.675,0.04824,1.03881
simpson-non-linear,9,50,mse,MSE,1.0,0.0,50,x2=0.0,0.7,0.05307,1.02596
simpson-non-linear,10,51,mse,MSE,1.0,0.0,50,x2=0.0,0.65,0.04462,1.03853
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.725,0.05411,1.03549
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.65,0.047,0.72478
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.7,0.05684,1.38298
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.725,0.03553,0.70977
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.65,0.04691,1.10184
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.55,0.02109,0.70742
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.575,0.04184,2.99057
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.725,0.04859,1.03383
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.675,0.0522,0.88185
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,x2=0.0,0.675,0.04355,1.03958
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.75,0.05448,1.02243
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.625,0.04306,0.72526
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.65,0.05508,1.50076
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.7,0.03424,0.67387
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.65,0.04682,1.09372
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.55,0.0332,0.7464
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.675,0.03793,2.99915
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.675,0.04849,1.04589
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.675,0.05317,0.93452
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,x2=0.0,0.675,0.04469,1.04105
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.625,0.05019,0.83624
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.625,0.042,0.72544
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.625,0.05287,1.39262
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.7,0.03638,0.7066
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.675,0.04709,1.07536
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.675,0.01873,0.8603
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.6,0.04259,3.0019
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.7,0.04828,1.05736
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.725,0.05388,1.1759
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,x2=0.0,0.65,0.04367,1.04845
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.7,0.05387,1.02752
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.6,0.04228,0.73735
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.65,0.05693,1.3814
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.725,0.03882,0.75806
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.6,0.05075,0.88056
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.625,0.02537,0.73533
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.55,0.03511,1.35493
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.675,0.04734,1.06152
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.7,0.05312,0.87668
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,x2=0.0,0.65,0.04467,1.05493
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.675,0.05382,0.93154
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.575,0.04479,0.82765
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.625,0.05777,1.20618
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.725,0.03513,0.70529
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.55,0.05087,0.86579
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.65,0.03529,0.75034
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.525,0.03308,0.81318
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.675,0.04706,1.07009
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.625,0.05855,0.74686
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,x2=0.0,0.625,0.04446,1.06114
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.675,0.0387,0.89151
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.55,0.04028,0.76463
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.65,0.04435,1.09158
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.725,0.03605,0.75908
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.575,0.05033,1.01782
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.575,0.02531,0.66943
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.675,0.04251,0.87355
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.675,0.04689,1.08391
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.7,0.0608,0.89053
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,x2=0.0,0.525,0.02625,0.81686
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.725,0.03701,0.86763
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.575,0.0434,0.79062
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.65,0.04287,0.92329
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.7,0.04708,0.93216
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.65,0.04832,1.05336
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.675,0.03752,0.90008
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.6,0.02217,0.71793
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.7,0.04588,1.11203
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.675,0.05518,1.03425
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,x2=0.0,0.575,0.0374,0.6232
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.675,0.04607,1.06855
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.6,0.04691,0.87737
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.625,0.03939,0.92431
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.6,0.03765,0.77863
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.675,0.04764,1.06108
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.625,0.04638,0.87234
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.65,0.02743,0.71133
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.675,0.04656,1.08458
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.625,0.05311,1.04982
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,x2=0.0,0.55,0.03064,0.61777
simpson-non-linear,1,42,mse,MSE,1.0,0.0,100,x2=0.0,0.675,0.06445,0.94148
simpson-non-linear,2,43,mse,MSE,1.0,0.0,100,x2=0.0,0.525,0.02166,0.6254
simpson-non-linear,3,44,mse,MSE,1.0,0.0,100,x2=0.0,0.575,0.01558,0.68541
simpson-non-linear,4,45,mse,MSE,1.0,0.0,100,x2=0.0,0.675,0.03807,0.79898
simpson-non-linear,5,46,mse,MSE,1.0,0.0,100,x2=0.0,0.6,0.04585,0.6814
simpson-non-linear,6,47,mse,MSE,1.0,0.0,100,x2=0.0,0.6,0.03555,1.29886
simpson-non-linear,7,48,mse,MSE,1.0,0.0,100,x2=0.0,0.575,0.02204,0.52053
simpson-non-linear,8,49,mse,MSE,1.0,0.0,100,x2=0.0,0.65,0.04148,1.01288
simpson-non-linear,9,50,mse,MSE,1.0,0.0,100,x2=0.0,0.575,0.01284,0.48958
simpson-non-linear,10,51,mse,MSE,1.0,0.0,100,x2=0.0,0.5,0.01911,0.50371
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.75,0.06044,0.92223
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.525,0.01914,0.62919
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.5,0.01314,0.64896
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.625,0.0354,0.74314
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.625,0.04479,0.66136
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.625,0.0308,0.7046
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.55,0.01974,0.51584
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.7,0.03849,0.97798
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.5,0.01146,0.47037
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,x2=0.0,0.525,0.02003,0.49834
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.75,0.05957,0.85786
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.5,0.02252,0.61511
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.525,0.01483,0.6542
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.575,0.03654,0.74814
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.625,0.0449,0.6609
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.65,0.03843,2.58272
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.55,0.0202,0.49073
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.625,0.03615,0.99106
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.575,0.01066,0.46534
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,x2=0.0,0.55,0.01887,0.47603
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.625,0.05542,0.81219
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.525,0.02143,0.61663
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.55,0.011,0.69373
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.575,0.03404,0.70918
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.575,0.04508,0.67268
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.65,0.03068,0.7109
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.55,0.02024,0.51806
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.55,0.03504,0.97314
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.55,0.01175,0.48737
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,x2=0.0,0.575,0.01565,0.52062
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.65,0.05414,0.8022
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.525,0.02208,0.61824
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.5,0.01894,0.70254
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.55,0.02856,0.80865
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.55,0.04837,0.73632
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.575,0.02886,0.68681
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.55,0.02146,0.58513
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.725,0.03842,0.93095
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.625,0.04092,0.9496
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,x2=0.0,0.625,0.02545,0.57043
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.625,0.04705,0.85109
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.525,0.01794,0.60399
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.5,0.0298,0.81398
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.625,0.03405,0.73079
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.575,0.0501,0.78336
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.575,0.02346,0.67978
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.625,0.02082,0.57758
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.625,0.02543,0.76737
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.675,0.04242,1.03571
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,x2=0.0,0.575,0.02804,0.57597
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.625,0.04125,0.78541
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.65,0.0503,0.90341
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.575,0.02736,2.29136
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.575,0.03268,0.68366
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.575,0.04903,0.83532
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.575,0.02248,0.69324
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.6,0.02,0.58463
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.575,0.0173,0.64118
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.625,0.04168,1.04129
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,x2=0.0,0.55,0.03053,1.5452
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.65,0.03877,0.7722
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.525,0.01884,0.67491
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.55,0.0187,0.63975
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.625,0.03521,0.68778
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.6,0.03155,0.70299
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.6,0.01835,0.56184
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.5,0.01389,0.5843
simpson-non-linear,8,49,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.6,0.02094,0.68551
simpson-non-linear,9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.675,0.04152,1.05229
simpson-non-linear,10,51,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,x2=0.0,0.55,0.01634,0.86324
simpson-non-linear,1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.6,0.0292,0.66712
simpson-non-linear,2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.525,0.02156,0.56364
simpson-non-linear,3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.5,0.02056,0.66289
simpson-non-linear,4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.6,0.03172,0.66859
simpson-non-linear,5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.55,0.03227,0.75503
simpson-non-linear,6,47,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.575,0.03736,0.71853
simpson-non-linear,7,48,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,x2=0.0,0.575,0.016,0.59372
