Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.0,0.29656,0.41686,0.05764,0.26124,0.36092,0.09054,,0.01693,0.07441,0.625
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.0,0.28244,0.37925,0.08332,0.25804,0.36463,0.08752,,0.01656,0.07422,0.65
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.0,0.24119,0.31655,0.17832,0.25973,0.36493,0.08581,,0.01635,0.07417,0.65
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0,0.24053,0.31331,0.18455,0.35085,0.43414,0.28423,,0.02375,0.09787,0.725
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.0,0.24905,0.32173,0.19674,0.36471,0.44215,0.31383,,0.02575,0.09708,0.725
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.0,0.46728,0.56865,0.08167,1.27227,0.73379,0.06299,,0.01209,0.05356,0.675
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.0,0.40968,0.51641,0.05836,0.98326,0.65544,0.056,,0.01167,0.04267,0.7
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.0,0.35339,0.46547,0.06858,0.91282,0.65276,0.05588,,0.01165,0.04275,0.675
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.0,0.31347,0.42606,0.0833,0.87397,0.66913,0.05747,,0.0117,0.04282,0.725
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.0,0.29656,0.41686,0.05764,0.87501,0.66769,0.05742,,0.01168,0.04288,0.7
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.0,0.28244,0.37925,0.08332,0.87054,0.67497,0.05676,,0.01164,0.04303,0.7
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.0,0.24119,0.31655,0.17832,0.87097,0.67832,0.0571,,0.01171,0.04339,0.675
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.0,0.24053,0.31331,0.18455,1.09994,0.74204,0.22563,,0.01999,0.06082,0.7
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.0,0.24905,0.32173,0.19674,1.10876,0.7466,0.2329,,0.02042,0.0609,0.675
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.0,0.3365,0.45731,0.12731,0.26207,0.37215,0.06409,,0.00882,0.13526,0.825
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.0,0.25906,0.32994,0.15707,0.27334,0.38166,0.08459,,0.0097,0.09288,0.8
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.0,0.24621,0.33423,0.1589,0.28004,0.37581,0.08845,,0.01013,0.09254,0.775
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.0,0.26402,0.33171,0.1552,0.29215,0.37316,0.09528,,0.0113,0.09456,0.75
