Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,1.0,0.60792,0.59433,0.05906,0.9996,0.71553,0.13278,,0.02045,0.06503,0.7
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,1.0,0.59996,0.59123,0.06037,0.99824,0.7098,0.12454,,0.01987,0.06311,0.725
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,1.0,0.61506,0.59668,0.05711,0.99333,0.6991,0.10666,,0.01796,0.05991,0.675
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,1.0,0.62108,0.59921,0.05964,0.97299,0.69041,0.0849,,0.01543,0.05608,0.625
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,1.0,0.66103,0.60673,0.06327,0.94072,0.68515,0.06571,,0.01298,0.05239,0.65
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,1.0,0.75807,0.67421,0.05484,0.92035,0.68761,0.0587,,0.01162,0.0501,0.625
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,1.0,0.6924,0.62073,0.05993,0.92604,0.6988,0.08229,,0.01173,0.05098,0.675
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,50,0.0,0.63681,0.57087,0.06216,1.60167,1.11023,0.09432,,0.01618,0.08211,0.7
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,50,0.0,0.6233,0.57783,0.06139,1.05395,0.85368,0.10815,,0.01828,0.06286,0.65
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,50,0.0,0.60792,0.59433,0.05906,1.02746,0.8385,0.09855,,0.01754,0.06045,0.65
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,50,0.0,0.59996,0.59123,0.06037,0.9891,0.80874,0.09391,,0.01685,0.05687,0.65
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,50,0.0,0.61506,0.59668,0.05711,0.93802,0.76396,0.08241,,0.01526,0.05387,0.65
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,0.0,0.62108,0.59921,0.05964,0.90772,0.73618,0.07022,,0.01339,0.05162,0.65
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,0.0,0.66103,0.60673,0.06327,0.89239,0.7216,0.06159,,0.01168,0.05,0.65
5,46,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,0.0,0.75807,0.67421,0.05484,0.88898,0.71945,0.06272,,0.01082,0.04869,0.65
5,46,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,0.0,0.6924,0.62073,0.05993,0.90958,0.74278,0.09098,,0.01106,0.04972,0.525
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.0,1.02375,0.81167,0.20981,1.5155,1.07921,0.07717,,0.01069,0.05652,0.675
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.0,1.00072,0.79794,0.20772,1.36447,1.01991,0.04942,,0.00861,0.09257,0.7
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.0,0.93497,0.76942,0.19193,1.87921,1.21336,0.074,,0.00933,0.17878,0.675
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.0,0.88613,0.74873,0.17873,1.14247,0.91095,0.07057,,0.00885,0.07442,0.725
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.0,0.89076,0.74744,0.18164,1.14329,0.91394,0.0649,,0.00849,0.07663,0.725
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.0,0.87293,0.7391,0.17511,1.46622,1.05843,0.05355,,0.00789,0.14103,0.675
