Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.40566,0.85607,0.12264,2.66355,1.24031,0.16046,0.34533,0.00592,0.05574,0.55
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.39524,0.86546,0.04531,1.84811,1.16963,0.04379,0.08884,0.0043,0.04303,0.61667
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.26371,0.83806,0.02829,1.67201,1.07131,0.03154,0.13597,0.00284,0.05156,0.61667
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.25691,0.83107,0.02874,1.63127,1.0458,0.03569,0.14299,0.00301,0.04998,0.61667
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.24788,0.832,0.02759,1.5926,1.02159,0.0375,0.1463,0.00317,0.05114,0.58333
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.2482,0.83467,0.02644,1.57377,1.00857,0.03958,0.1495,0.00327,0.05293,0.61667
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.24778,0.83728,0.02558,1.56216,0.99848,0.04193,0.15346,0.00334,0.05388,0.63333
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.27261,0.85902,0.03123,1.57492,0.99556,0.04813,0.16623,0.00325,0.05799,0.6
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.40342,0.9049,0.03685,1.5222,0.97895,0.04195,0.15085,0.0026,0.05798,0.63333
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,1.39934,0.90879,0.03867,1.44513,0.94312,0.03897,0.13828,0.00278,0.05958,0.65
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.03669,0.76908,0.01448,2.25886,1.2358,0.05676,0.09574,0.00294,0.02822,0.69
