Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.2568,0.95151,0.07768,2.66559,1.227,0.06749,0.10438,0.00358,0.08439,0.55
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.25553,0.95113,0.07772,2.59435,1.18979,0.06847,0.09702,0.0036,0.08362,0.55
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.2553,0.95102,0.07768,2.55484,1.16596,0.07009,0.09247,0.00353,0.08326,0.55
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.21145,0.93294,0.07259,2.53233,1.16231,0.07393,0.08816,0.00337,0.08247,0.6
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.19457,0.92005,0.06994,2.50659,1.14525,0.07628,0.08595,0.00326,0.08189,0.6
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.19589,0.91798,0.06883,2.42546,1.125,0.07597,0.08512,0.00319,0.08103,0.6
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,1.20046,0.91568,0.06759,2.54938,1.16727,0.08323,0.08681,0.00321,0.08491,0.65
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.20136,0.91522,0.0669,2.60331,1.18932,0.08882,0.09243,0.00325,0.08776,0.6
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.20462,0.91653,0.06781,2.60986,1.19485,0.09104,0.09485,0.00326,0.08876,0.55
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.22018,0.86845,0.03396,2.24614,1.16167,0.08417,0.10229,0.00103,0.00887,0.51667
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.15754,0.85533,0.02675,2.70974,1.22748,0.10264,0.09093,0.00106,0.01068,0.6
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.15368,0.8521,0.0249,1.98665,1.06263,0.08308,0.06934,0.00072,0.01039,0.5
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.16811,0.85268,0.02367,1.87234,1.03211,0.07934,0.06414,0.00069,0.0103,0.56667
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.16143,0.85098,0.02276,1.82968,1.019,0.078,0.05867,0.00068,0.01073,0.53333
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.11939,0.83613,0.02187,1.81635,1.01465,0.0806,0.05349,0.0007,0.01167,0.51667
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.09087,0.83785,0.02321,1.43421,0.91078,0.03471,0.05682,0.00138,0.00915,0.5
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.0727,0.82513,0.01677,1.44072,0.91063,0.0358,0.0548,0.00119,0.00957,0.5
