Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,0.0,0.6537,0.56553,0.11431,1.13032,0.86959,0.04348,,0.00741,0.03827,0.6
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,0.0,0.65402,0.5654,0.11534,1.12056,0.8684,0.0431,,0.00742,0.03883,0.6
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,0.0,0.65341,0.5646,0.11556,1.11498,0.86812,0.04364,,0.00744,0.03948,0.6
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,0.0,0.65414,0.56463,0.11594,1.09259,0.85783,0.02908,,0.00701,0.03793,0.575
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,0.0,0.65803,0.56734,0.11745,1.08761,0.85796,0.02774,,0.00696,0.03807,0.6
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.0,0.66888,0.57304,0.12507,1.08573,0.85904,0.02629,,0.00685,0.03829,0.65
1,42,mse,MSE,1.0,0.0,50,1.0,0.98707,0.68917,0.1677,0.9343,0.80492,0.47236,,0.0295,0.0473,0.675
1,42,mse,MSE,1.0,0.0,50,0.0,0.98707,0.68917,0.1677,1.85524,1.15848,0.29316,,0.01787,0.07707,0.75
1,42,mse,MSE,1.0,0.0,100,1.0,1.24504,0.74917,0.21841,0.56477,0.55433,0.10323,,0.0069,0.02515,0.575
1,42,mse,MSE,1.0,0.0,100,0.0,1.24504,0.74917,0.21841,1.62832,1.04668,0.15073,,0.01134,0.07262,0.7
1,42,mse,MSE,1.0,0.0,300,1.0,0.69767,0.59728,0.13078,0.4056,0.53291,0.13359,,0.01094,0.02325,0.75
1,42,mse,MSE,1.0,0.0,300,0.0,0.69767,0.59728,0.13078,1.20899,0.91646,0.09861,,0.00969,0.04775,0.7
1,42,mse,MSE,1.0,0.0,500,1.0,0.66692,0.57161,0.12429,0.33619,0.46642,0.03397,,0.00704,0.01383,0.575
1,42,mse,MSE,1.0,0.0,500,0.0,0.66692,0.57161,0.12429,1.08314,0.85933,0.02655,,0.00686,0.03884,0.65
2,43,hsic,HSIC,0.0,1.0,50,1.0,1.80206,0.90888,0.24893,1.17095,0.88877,0.33206,,0.01791,0.06141,0.775
2,43,hsic,HSIC,0.0,1.0,50,0.0,1.80206,0.90888,0.24893,1.54878,1.04787,0.17827,,0.01097,0.0433,0.575
2,43,hsic,HSIC,0.0,1.0,100,1.0,1.63953,0.94415,0.16938,1.20935,0.90427,0.24755,,0.01377,0.03521,0.725
2,43,hsic,HSIC,0.0,1.0,100,0.0,1.63953,0.94415,0.16938,1.51777,1.0211,0.14106,,0.0105,0.0402,0.65
2,43,hsic,HSIC,0.0,1.0,300,1.0,1.21175,0.88067,0.05815,1.18169,0.89005,0.1276,,0.00907,0.03835,0.75
2,43,hsic,HSIC,0.0,1.0,300,0.0,1.21175,0.88067,0.05815,1.65805,1.03564,0.09645,,0.00877,0.02445,0.55
