Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.46799,0.47741,0.16143,1.63604,0.89391,0.14178,0.16062,0.0027,0.03562,0.55
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.46331,0.47442,0.15868,1.63929,0.8984,0.15197,0.15701,0.0026,0.0253,0.6
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.46426,0.47465,0.15753,1.62288,0.89687,0.14421,0.15833,0.00256,0.02661,0.55
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,0.68451,0.60958,0.07949,1.90379,1.05489,0.06052,0.04939,0.00309,0.05423,0.63333
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,0.64108,0.5246,0.12228,1.23662,0.76225,0.0591,0.05266,0.0026,0.0339,0.6
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,0.78517,0.54024,0.15528,1.06041,0.69473,0.05898,0.05341,0.00263,0.03678,0.68333
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,0.77837,0.54504,0.16202,1.04402,0.71665,0.05415,0.02921,0.00338,0.03045,0.61667
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,0.77319,0.54829,0.1637,0.99393,0.67859,0.05815,0.05267,0.00243,0.03086,0.65
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,0.76934,0.55142,0.16696,0.93516,0.66871,0.05756,0.05439,0.00261,0.03072,0.68333
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,0.7571,0.55302,0.16988,0.92571,0.66573,0.05571,0.05276,0.00271,0.02897,0.68333
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,0.77058,0.5585,0.17551,0.91498,0.66458,0.05297,0.04933,0.00287,0.02933,0.63333
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,0.76793,0.55924,0.17856,0.91629,0.66936,0.04996,0.048,0.00278,0.02744,0.63333
3,44,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.1893,0.56465,0.05636,3.17507,0.80454,0.03048,0.05051,0.00218,0.0156,0.62
3,44,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.11792,0.5212,0.09262,3.02588,0.8111,0.08594,0.05686,0.00154,0.01452,0.69
3,44,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.07851,0.50651,0.09811,3.17504,0.81788,0.09273,0.05874,0.00165,0.01511,0.66
3,44,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.06821,0.50643,0.10138,3.12141,0.82018,0.10006,0.06023,0.00163,0.01538,0.66
3,44,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.23135,0.5165,0.10687,3.11086,0.82252,0.10774,0.06128,0.00171,0.01567,0.67
3,44,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.0481,0.5049,0.10532,3.15275,0.82655,0.11418,0.06097,0.00154,0.01626,0.65
3,44,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.07376,0.50518,0.11069,3.17372,0.82992,0.12093,0.0607,0.00149,0.01617,0.67
3,44,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.00456,0.50245,0.11303,3.18689,0.83385,0.12994,0.06071,0.00154,0.01657,0.65
3,44,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,0.98513,0.50099,0.11565,2.03089,0.76889,0.04776,0.0541,0.00155,0.01405,0.66
3,44,mse,MSE,1.0,0.0,100,0.45751,0.47499,0.15235,1.58128,0.88971,0.12561,0.1571,0.00269,0.02851,0.5
3,44,mse,MSE,1.0,0.0,300,0.71715,0.53879,0.16626,1.274,0.81738,0.19004,0.06244,0.00386,0.0656,0.63333
3,44,mse,MSE,1.0,0.0,500,0.95636,0.50005,0.11804,2.01377,0.76782,0.05054,0.05719,0.0015,0.01397,0.64
4,45,hsic,HSIC,0.0,1.0,100,1.13838,0.59109,0.23328,142.78525,2.48214,0.11141,0.09187,0.00826,0.16362,0.8
4,45,hsic,HSIC,0.0,1.0,300,3.0,0.98455,0.09331,43.29587,1.60744,0.08468,0.10439,0.00468,0.09283,0.76667
4,45,hsic,HSIC,0.0,1.0,500,2.38549,1.01679,0.15457,28.28998,1.47762,0.25657,0.05898,0.00536,0.06356,0.81
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,1.10876,0.5869,0.23311,6.47937,0.99862,0.09092,0.08833,0.0076,0.06191,0.5
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.10836,0.58667,0.23299,7.27504,1.04139,0.091,0.08778,0.00759,0.06048,0.55
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.81471,0.53389,0.22759,7.73669,1.05417,0.09446,0.08114,0.00746,0.0568,0.65
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.82604,0.51108,0.21016,7.79341,1.04276,0.08694,0.08971,0.00657,0.04716,0.7
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.8488,0.51987,0.21731,7.49243,1.02155,0.11119,0.08411,0.00671,0.05472,0.75
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.89119,0.52969,0.22218,9.13702,1.10217,0.09916,0.08506,0.00681,0.05451,0.6
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.94049,0.53734,0.22493,8.17584,1.07594,0.11004,0.07702,0.00697,0.05521,0.6
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.95391,0.5416,0.22761,8.05277,1.0731,0.09948,0.07937,0.00692,0.05491,0.6
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.08221,0.5516,0.22665,7.57835,1.06042,0.08904,0.08628,0.00671,0.05407,0.6
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.72748,0.569,0.17828,1.86739,0.76109,0.02987,0.03698,0.00209,0.0158,0.63333
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.54302,0.54719,0.18533,2.45124,0.78945,0.02283,0.03817,0.00213,0.0126,0.7
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.47265,0.54278,0.19006,13.51708,0.98235,0.02085,0.04011,0.00212,0.01245,0.7
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.45729,0.54201,0.19405,1.28794,0.7218,0.022,0.04256,0.00207,0.01218,0.73333
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,3.4675,0.63192,0.19774,1.38414,0.72971,0.02052,0.04271,0.00196,0.01008,0.66667
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,4.10734,0.64909,0.20327,1.3219,0.71448,0.0211,0.04441,0.00195,0.00902,0.63333
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,4.46332,0.65886,0.20786,1.44084,0.71917,0.02183,0.04717,0.00199,0.01124,0.65
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,4.408,0.65053,0.21476,1.41366,0.69828,0.01959,0.0476,0.00147,0.01095,0.65
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,300,4.37079,0.64231,0.22247,2.16492,0.76289,0.0216,0.04696,0.00203,0.01099,0.66667
4,45,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,500,1.64938,0.60693,0.14478,2.51322,0.7631,0.02768,0.04732,0.00249,0.01513,0.69
4,45,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,500,1.75603,0.57421,0.14774,1.35854,0.6939,0.03262,0.04803,0.00253,0.01572,0.64
4,45,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,500,1.74669,0.56772,0.15085,2.64694,0.78976,0.04008,0.05323,0.00346,0.01576,0.68
4,45,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,500,1.69185,0.56602,0.15495,1.57853,0.70942,0.03423,0.05331,0.00238,0.01493,0.66
4,45,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,500,1.6061,0.56394,0.15817,2.08784,0.72555,0.02954,0.06313,0.00273,0.01346,0.67
4,45,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,500,1.52492,0.5602,0.15951,2.03117,0.72129,0.02985,0.0651,0.00282,0.01345,0.66
4,45,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,500,1.4737,0.55976,0.16271,1.97777,0.71866,0.03097,0.06623,0.00295,0.01358,0.66
4,45,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,500,1.43413,0.56053,0.16719,1.88789,0.71372,0.03267,0.06815,0.00308,0.01381,0.67
4,45,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,500,1.39318,0.5605,0.17179,1.816,0.71127,0.03543,0.07102,0.00322,0.01412,0.66
4,45,mse,MSE,1.0,0.0,100,0.84912,0.53057,0.22419,83.51155,1.98328,0.29043,0.10408,0.00854,0.13232,0.8
4,45,mse,MSE,1.0,0.0,300,4.32079,0.6487,0.23393,5.78259,0.85937,0.02201,0.04584,0.00201,0.01103,0.68333
4,45,mse,MSE,1.0,0.0,500,1.37537,0.56344,0.17824,1.68087,0.70549,0.03955,0.07896,0.00326,0.01481,0.68
5,46,hsic,HSIC,0.0,1.0,100,2.19708,0.88323,0.37714,5.1814,1.3076,0.39625,0.21313,0.00599,0.05002,0.7
5,46,hsic,HSIC,0.0,1.0,300,1.68993,0.88214,0.22311,6.69902,1.2272,0.05329,0.06006,0.00544,0.2364,0.83333
5,46,hsic,HSIC,0.0,1.0,500,1.98493,0.92546,0.15803,18.045,1.40137,0.0569,0.09103,0.00386,0.05247,0.7
5,46,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,2.19222,0.88145,0.37752,3.57619,1.17249,0.38962,0.20147,0.00582,0.0422,0.75
5,46,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,2.1907,0.87998,0.37776,3.15283,1.13031,0.38978,0.19737,0.00573,0.04038,0.7
5,46,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,2.18482,0.87701,0.37796,1.00519,0.72654,0.14766,0.07986,0.0039,0.03326,0.7
5,46,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,2.18198,0.87475,0.37842,3.05014,1.11468,0.39152,0.1972,0.00567,0.04063,0.8
5,46,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.18058,0.87399,0.37769,2.98016,1.10773,0.3948,0.1985,0.00563,0.04066,0.75
5,46,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,2.1857,0.8745,0.37814,3.19755,1.1332,0.40126,0.20529,0.00565,0.04221,0.7
5,46,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,2.18096,0.87382,0.37764,3.1707,1.13067,0.40187,0.20535,0.00564,0.04215,0.7
