Experiment,Seed,Loss,Conf,Alpha,Beta,N,Y_do,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,1.0,2.13261,1.13315,0.09975,1.1881,0.8701,0.03972,,0.00728,0.01807,0.55
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,1.0,2.12428,1.13138,0.09827,1.18047,0.86566,0.04101,,0.00732,0.01852,0.525
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,0.0,2.59133,1.24844,0.13057,1.82889,1.09176,0.10537,,0.00687,0.03135,0.55
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,0.0,2.49716,1.22374,0.13638,1.86929,1.10959,0.09339,,0.00782,0.04037,0.575
2,43,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,0.0,2.41314,1.20389,0.13204,1.78952,1.08434,0.09082,,0.00782,0.03937,0.625
2,43,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,0.0,2.35431,1.18807,0.12876,1.75043,1.0714,0.09173,,0.00786,0.03938,0.6
2,43,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,0.0,2.30633,1.17526,0.12569,1.71467,1.05909,0.096,,0.00804,0.03982,0.625
2,43,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,0.0,2.26349,1.16469,0.12168,1.70475,1.0552,0.09989,,0.00818,0.04037,0.55
2,43,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,0.0,2.16065,1.13885,0.10476,1.71415,1.05789,0.10214,,0.00821,0.04119,0.6
2,43,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,0.0,2.13261,1.13315,0.09975,1.72108,1.06032,0.10129,,0.00823,0.04183,0.625
2,43,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,0.0,2.12428,1.13138,0.09827,1.73941,1.06633,0.10431,,0.00831,0.04354,0.55
2,43,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.0,1.59095,1.02416,0.01447,1.39516,0.96005,0.03461,,0.00713,0.01277,0.6
2,43,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.0,1.55999,1.01776,0.01408,1.27102,0.90791,0.03425,,0.00711,0.0126,0.6
