Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,2.76703,1.16226,0.12857,3.24763,0.95294,0.07052,0.09369,0.00363,0.04127,0.6
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,2.70917,1.13025,0.1116,2.10691,0.887,0.04896,0.07084,0.00357,0.04074,0.625
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,2.77129,1.14293,0.12141,1.81668,0.84435,0.03319,0.05787,0.00343,0.04535,0.575
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,3.00661,1.21982,0.1591,6.61585,1.17258,0.10855,0.09762,0.00569,0.02812,0.575
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,4.2808,1.14304,0.05778,16.80405,1.08468,0.01593,0.07678,0.00387,0.02592,0.8
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,3.06145,1.10071,0.05511,15.73644,1.07034,0.01634,0.07709,0.00394,0.02617,0.75
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,2.73889,1.10296,0.06248,3.06846,0.99145,0.11275,0.09107,0.00481,0.02705,0.575
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,2.52209,1.10681,0.07221,6.3428,0.88141,0.04441,0.07725,0.00309,0.02743,0.65
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,2.71041,1.13853,0.09047,3.67912,0.82168,0.03744,0.07298,0.00354,0.02827,0.65
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,100,2.90986,1.15475,0.10075,3.1322,0.8027,0.0328,0.06608,0.00388,0.0271,0.675
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,100,3.2915,1.17113,0.09114,2.41404,0.77704,0.02718,0.05948,0.00429,0.02664,0.625
1,42,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,100,2.33892,1.06835,0.06235,0.98317,0.71966,0.01405,0.06533,0.00437,0.02715,0.675
1,42,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,300,1.62368,0.93422,0.02603,4.04344,1.32986,0.15238,0.10673,0.00444,0.0189,0.7
1,42,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,300,1.61738,0.92644,0.02362,2.49986,1.14176,0.15087,0.15604,0.00518,0.02581,0.6
1,42,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,300,1.59929,0.92408,0.02672,0.84161,0.75824,0.08168,0.03288,0.00306,0.02067,0.65
1,42,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,300,1.61374,0.92799,0.02676,0.8072,0.74236,0.08145,0.03252,0.0031,0.02092,0.7
1,42,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,300,1.5845,0.92915,0.02116,0.77383,0.72526,0.0803,0.03166,0.00265,0.02108,0.7
1,42,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,300,1.62323,0.93483,0.0233,0.74882,0.7116,0.07882,0.03039,0.0028,0.02166,0.65
1,42,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,300,1.63678,0.93729,0.02446,0.73179,0.70159,0.07749,0.02882,0.00269,0.02222,0.7
1,42,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,300,1.63828,0.93831,0.02496,0.71995,0.69411,0.07581,0.02726,0.00257,0.02285,0.65
