Experiment,Seed,Loss,Conf,Alpha,Beta,N,MSE Y,MAE Y,"HSIC(Y,X)",MSE Z,MAE Z,"HSIC(Z,X)","HSIC(Z,Y)",dHSIC Total,MMD,RF Acc
9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,50,2.94549,1.40185,0.40988,4.40867,1.7269,0.30626,0.37822,0.01357,0.10209,0.7
9,50,hybrid,HYBRID_ALPHA0.7_BETA0.3,0.7,0.3,50,2.94616,1.40193,0.40979,4.37702,1.72292,0.30635,0.37722,0.01354,0.1022,0.7
9,50,hybrid,HYBRID_ALPHA0.8_BETA0.2,0.8,0.2,50,2.94645,1.40194,0.4097,4.35337,1.72023,0.30687,0.37653,0.01352,0.1023,0.7
9,50,hybrid,HYBRID_ALPHA0.9_BETA0.1,0.9,0.1,50,2.9467,1.40194,0.40954,4.3339,1.71756,0.30655,0.37577,0.01353,0.1024,0.7
9,50,hybrid,HYBRID_ALPHA0.1_BETA0.9,0.1,0.9,100,2.06392,1.06654,0.15836,1.66864,1.07276,0.06843,0.04249,0.00532,0.03215,0.6
9,50,hybrid,HYBRID_ALPHA0.2_BETA0.8,0.2,0.8,100,1.70402,1.02486,0.15503,1.43537,0.98498,0.07631,0.03995,0.00512,0.03409,0.55
9,50,hybrid,HYBRID_ALPHA0.3_BETA0.7,0.3,0.7,100,1.54821,1.00404,0.14877,1.40872,0.98976,0.09953,0.04253,0.00502,0.03823,0.5
9,50,hybrid,HYBRID_ALPHA0.4_BETA0.6,0.4,0.6,100,1.27332,0.98074,0.15379,1.35723,0.97526,0.10193,0.04294,0.00501,0.03625,0.5
9,50,hybrid,HYBRID_ALPHA0.5_BETA0.5,0.5,0.5,100,1.26444,0.97919,0.15483,1.32918,0.96572,0.10328,0.04406,0.00497,0.03584,0.5
9,50,hybrid,HYBRID_ALPHA0.6_BETA0.4,0.6,0.4,100,1.26615,0.97807,0.15424,1.25149,0.93301,0.09491,0.0421,0.00475,0.03449,0.55
